Linea_id,Casa,Cantidad_asignada,Costo_asignado,Metodo,Confianza,Justificacion
492,Casa 1,0.3333333333333333,166.66666666666666,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
492,Casa 2,0.3333333333333333,166.66666666666666,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
492,Casa 3,0.3333333333333333,166.66666666666666,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
515,Casa 1,0.5,8628.32,Reconstrucción analítica,Media,Balance receta + etapa + fecha
515,Casa 2,0.5,8628.32,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1912,Casa 3,0.5,5573.01,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1912,Casa 4,0.5,5573.01,Reconstrucción analítica,Media,Balance receta + etapa + fecha
525,Casa 1,0.25,396.77,Reconstrucción analítica,Media,Balance receta + etapa + fecha
525,Casa 2,0.25,396.77,Reconstrucción analítica,Media,Balance receta + etapa + fecha
525,Casa 3,0.25,396.77,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
525,Casa 4,0.25,396.77,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
526,Casa 1,0.25,791.3725,Reconstrucción analítica,Media,Balance receta + etapa + fecha
526,Casa 2,0.25,791.3725,Reconstrucción analítica,Media,Balance receta + etapa + fecha
526,Casa 3,0.25,791.3725,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
526,Casa 4,0.25,791.3725,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
531,Casa 1,16.75,42541.985,Reconstrucción analítica,Media,Balance receta + etapa + fecha
531,Casa 2,3.25,8254.415,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1573,Casa 2,10.0,11345.1,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1585,Casa 3,10.0,11345.1,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
1594,Casa 2,3.5,3970.785,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1594,Casa 3,6.5,7374.3150000000005,Reconstrucción analítica,Media,Balance receta + etapa + fecha
2133,Casa 3,0.25,282.7425,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
2133,Casa 4,14.75,16681.8075,Reconstrucción analítica,Media,Balance receta + etapa + fecha
2225,Casa 4,2.0,2704.74,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
535,Casa 2,3.0,37712.399999999994,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
536,Casa 3,1.0,3022.12,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
536,Casa 4,4.0,12088.48,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
537,Casa 1,4.0,10938.04,Reconstrucción analítica,Media,Balance receta + etapa + fecha
537,Casa 2,1.0,2734.51,Reconstrucción analítica,Media,Balance receta + etapa + fecha
537,Casa 3,3.0,8203.53,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
547,Casa 1,1.0,20681.42,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1430,Casa 2,1.0,8276.99,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1869,Casa 3,1.0,8276.99,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
2269,Casa 4,1.0,11219.47,Reconstrucción analítica,Media,Balance receta + etapa + fecha
557,Casa 1,0.25,1372.5675,Reconstrucción analítica,Media,Balance receta + etapa + fecha
557,Casa 2,0.25,1372.5675,Reconstrucción analítica,Media,Balance receta + etapa + fecha
557,Casa 3,0.25,1372.5675,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
557,Casa 4,0.25,1372.5675,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
573,Casa 1,0.75,265.485,Reconstrucción analítica,Media,Balance receta + etapa + fecha
573,Casa 2,0.75,265.485,Reconstrucción analítica,Media,Balance receta + etapa + fecha
573,Casa 3,0.75,265.485,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
573,Casa 4,0.75,265.485,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
574,Casa 1,0.25,105.0875,Reconstrucción analítica,Media,Balance receta + etapa + fecha
574,Casa 2,0.25,105.0875,Reconstrucción analítica,Media,Balance receta + etapa + fecha
574,Casa 3,0.25,105.0875,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
574,Casa 4,0.25,105.0875,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
597,Casa 1,0.25,1011.2225,Reconstrucción analítica,Media,Balance receta + etapa + fecha
597,Casa 2,0.25,1011.2225,Reconstrucción analítica,Media,Balance receta + etapa + fecha
597,Casa 3,0.25,1011.2225,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
597,Casa 4,0.25,1011.2225,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
602,Casa 1,8.0,17699.12,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
713,Casa 1,6.0,600.0,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
738,Casa 2,1.0,3308.91,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
802,Casa 2,6.0,600.0,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
1220,Casa 2,2.0,153.98,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
1297,Casa 2,2.0,13265.48,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
1671,Casa 2,50.0,251548.5,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
1689,Casa 2,0.35333333333331485,38.46033333333132,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
1689,Casa 3,7.646666666666685,832.3396666666687,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2279,Casa 1,95.04,378477.792,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2282,Casa 1,19.18,166339.7008,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2284,Casa 1,23.94,194909.66460000002,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2285,Casa 1,1.37,11881.4072,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2286,Casa 1,0.03666666666663598,317.9938666664005,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2286,Casa 2,1.3333333333333641,11563.413333333598,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2287,Casa 2,31.68,162605.2032,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2288,Casa 2,30.24,164580.2928,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2289,Casa 2,23.04,162095.61599999998,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2293,Casa 2,8.64,44346.8736,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2294,Casa 2,10.08,54860.0976,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2297,Casa 2,2.88,14782.2912,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2299,Casa 2,0.16,1388.7423999999999,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2300,Casa 3,23.2,78017.656,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2301,Casa 3,4.64,15603.5312,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2302,Casa 3,86.4,449280.00000000006,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2362,Casa 1,17.28,105580.8,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2363,Casa 2,1.44,13238.121599999999,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2365,Casa 3,30.24,120808.79999999999,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2366,Casa 3,15.84,63280.8,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2367,Casa 3,2.88,11505.6,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
606,Casa 1,6.25,24059.75,Reconstrucción analítica,Media,Balance receta + etapa + fecha
606,Casa 2,6.25,24059.75,Reconstrucción analítica,Media,Balance receta + etapa + fecha
606,Casa 3,6.25,24059.75,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
606,Casa 4,6.25,24059.75,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
608,Casa 1,1.0,95530.97,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
947,Casa 1,1.0,50979.65,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
992,Casa 2,1.0,50985.84,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1203,Casa 2,2.0,112389.38,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1389,Casa 3,1.0,12256.64,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1670,Casa 3,1.0,57853.98,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
2026,Casa 3,1.0,58362.83,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
2050,Casa 4,1.0,58362.83,Reconstrucción analítica,Media,Balance receta + etapa + fecha
2086,Casa 4,1.0,60491.15,Reconstrucción analítica,Media,Balance receta + etapa + fecha
2278,Casa 4,1.0,3823.89,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
2360,Casa 1,1.0,96672.5664,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
616,Casa 1,0.25,232.3,Reconstrucción analítica,Media,Balance receta + etapa + fecha
616,Casa 2,0.25,232.3,Reconstrucción analítica,Media,Balance receta + etapa + fecha
616,Casa 3,0.25,232.3,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
616,Casa 4,0.25,232.3,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
618,Casa 1,1.0,2309.73,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
737,Casa 2,2.0,1630.08,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
745,Casa 1,3.6666666666666714,1190.8600000000015,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
745,Casa 2,1.3333333333333286,433.03999999999843,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
747,Casa 2,1.0,365.49,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
750,Casa 1,31.999999999999993,2803.5199999999995,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
757,Casa 2,1.0,365.49,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
793,Casa 2,2.0,778.76,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
950,Casa 2,5.0,1893.8,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
964,Casa 2,3.0,777.8700000000001,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1008,Casa 2,1.0,292.04,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1047,Casa 2,2.0,4419.46,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1054,Casa 2,2.0,794.7,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1061,Casa 2,3.0,6629.1900000000005,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1068,Casa 2,1.0,4560.18,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1072,Casa 2,3.0,6629.1900000000005,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1192,Casa 2,2.0,4092.04,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1230,Casa 2,1.0,457.52,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1231,Casa 2,1.0,482.3,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1283,Casa 2,1.0,4864.6,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1289,Casa 2,3.0,907.9499999999999,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1303,Casa 2,1.3333333333333357,294.9866666666672,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1303,Casa 3,0.6666666666666643,147.49333333333283,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1941,Casa 3,30.0,46035.3,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
2079,Casa 3,1.0,320.35,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
2080,Casa 3,3.0,886.74,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
2087,Casa 3,1.0,1484.07,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
2131,Casa 3,1.0,5330.09,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
629,Casa 1,0.25,1150.4425,Reconstrucción analítica,Media,Balance receta + etapa + fecha
629,Casa 2,0.25,1150.4425,Reconstrucción analítica,Media,Balance receta + etapa + fecha
629,Casa 3,0.25,1150.4425,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
629,Casa 4,0.25,1150.4425,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
632,Casa 1,0.25,641.5925,Reconstrucción analítica,Media,Balance receta + etapa + fecha
632,Casa 2,0.25,641.5925,Reconstrucción analítica,Media,Balance receta + etapa + fecha
632,Casa 3,0.25,641.5925,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
632,Casa 4,0.25,641.5925,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
633,Casa 1,0.25,263.275,Reconstrucción analítica,Media,Balance receta + etapa + fecha
633,Casa 2,0.25,263.275,Reconstrucción analítica,Media,Balance receta + etapa + fecha
633,Casa 3,0.25,263.275,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
633,Casa 4,0.25,263.275,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
636,Casa 1,0.25,858.4075,Reconstrucción analítica,Media,Balance receta + etapa + fecha
636,Casa 2,0.25,858.4075,Reconstrucción analítica,Media,Balance receta + etapa + fecha
636,Casa 3,0.25,858.4075,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
636,Casa 4,0.25,858.4075,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
645,Casa 1,1.0,19690.27,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
653,Casa 1,1.0,19690.27,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
759,Casa 1,5.0,197455.75,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
760,Casa 1,6.0,236506.19999999998,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
911,Casa 2,2.0,78835.4,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
912,Casa 1,3.0,118377.87,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
913,Casa 1,84.66666666666669,11987.953333333337,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
913,Casa 2,38.333333333333314,5427.616666666664,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
932,Casa 1,303.0,42901.770000000004,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
936,Casa 2,4.0,157522.12,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
937,Casa 2,6.0,236750.46000000002,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
993,Casa 2,1.0,16601.77,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1000,Casa 1,1.0,16601.77,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1256,Casa 2,2.0,33261.94,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1982,Casa 3,6.0,238332.72000000003,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1984,Casa 3,6.0,238332.72000000003,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1985,Casa 2,351.33333333333337,49745.286666666674,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
1985,Casa 3,16.66666666666663,2359.833333333328,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
2210,Casa 3,371.0,52529.89,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
2254,Casa 3,4.0,140334.88,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
2255,Casa 3,1.0,14158.35,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: muebles melamina pendiente
646,Casa 1,0.25,752.2125,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
646,Casa 2,0.25,752.2125,Reconstrucción analítica,Media,Balance receta + etapa + fecha
646,Casa 3,0.25,752.2125,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
646,Casa 4,0.25,752.2125,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
650,Casa 1,0.25,110.62,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
650,Casa 2,0.25,110.62,Reconstrucción analítica,Media,Balance receta + etapa + fecha
650,Casa 3,0.25,110.62,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
650,Casa 4,0.25,110.62,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
651,Casa 1,0.25,175.885,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
651,Casa 2,0.25,175.885,Reconstrucción analítica,Media,Balance receta + etapa + fecha
651,Casa 3,0.25,175.885,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
651,Casa 4,0.25,175.885,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
664,Casa 3,0.5,8584.07,Reconstrucción analítica,Media,Balance receta + etapa + fecha
664,Casa 4,0.5,8584.07,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
2335,Casa 1,0.5,3500.0,Reconstrucción analítica,Media,Balance receta + etapa + fecha
2335,Casa 2,0.5,3500.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
679,Casa 1,0.5,2438.055,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
679,Casa 2,0.5,2438.055,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
680,Casa 3,0.5,2920.355,Reconstrucción analítica,Media,Balance receta + etapa + fecha
680,Casa 4,0.5,2920.355,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
681,Casa 1,0.25,953.54,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
681,Casa 2,0.25,953.54,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
681,Casa 3,0.25,953.54,Reconstrucción analítica,Media,Balance receta + etapa + fecha
681,Casa 4,0.25,953.54,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
689,Casa 1,1.0,3716.81,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
689,Casa 2,1.0,3716.81,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
689,Casa 3,1.0,3716.81,Reconstrucción analítica,Media,Balance receta + etapa + fecha
690,Casa 1,10.0,23008.800000000003,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
690,Casa 2,10.0,23008.800000000003,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
690,Casa 3,10.0,23008.800000000003,Reconstrucción analítica,Media,Balance receta + etapa + fecha
690,Casa 4,10.0,23008.800000000003,Reconstrucción analítica,Media,Balance receta + etapa + fecha
695,Casa 1,2.5,69.125,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
695,Casa 2,2.5,69.125,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
695,Casa 3,2.5,69.125,Reconstrucción analítica,Media,Balance receta + etapa + fecha
695,Casa 4,2.5,69.125,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
696,Casa 1,2.5,125.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
696,Casa 2,2.5,125.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
696,Casa 3,2.5,125.0,Reconstrucción analítica,Media,Balance receta + etapa + fecha
696,Casa 4,2.5,125.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
702,Casa 1,0.5,1117.255,Reconstrucción analítica,Media,Balance receta + etapa + fecha
702,Casa 2,0.5,1117.255,Reconstrucción analítica,Media,Balance receta + etapa + fecha
702,Casa 3,0.5,1117.255,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
702,Casa 4,0.5,1117.255,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
703,Casa 1,0.25,352.875,Reconstrucción analítica,Media,Balance receta + etapa + fecha
703,Casa 2,0.25,352.875,Reconstrucción analítica,Media,Balance receta + etapa + fecha
703,Casa 3,0.25,352.875,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
703,Casa 4,0.25,352.875,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
704,Casa 1,0.25,308.6275,Reconstrucción analítica,Media,Balance receta + etapa + fecha
704,Casa 2,0.25,308.6275,Reconstrucción analítica,Media,Balance receta + etapa + fecha
704,Casa 3,0.25,308.6275,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
704,Casa 4,0.25,308.6275,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
705,Casa 1,2.0,71938.06,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
706,Casa 1,2.0,71603.54,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
716,Casa 1,1.0,35968.14,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
843,Casa 2,1.0,33238.94,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
856,Casa 2,1.0,35993.81,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
857,Casa 1,1.0,34584.96,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
859,Casa 2,3.0,107707.95000000001,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
2039,Casa 3,1.0,37015.71,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
2040,Casa 3,1.0,37015.93,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
2041,Casa 3,3.0,111047.79000000001,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
2330,Casa 2,1.0,124934.93,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
2332,Casa 3,1.0,124934.99,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
709,Casa 1,0.25,444.9125,Reconstrucción analítica,Media,Balance receta + etapa + fecha
709,Casa 2,0.25,444.9125,Reconstrucción analítica,Media,Balance receta + etapa + fecha
709,Casa 3,0.25,444.9125,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
709,Casa 4,0.25,444.9125,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
710,Casa 1,0.25,5099.3375,Reconstrucción analítica,Media,Balance receta + etapa + fecha
710,Casa 2,0.75,15298.012499999999,Reconstrucción analítica,Media,Balance receta + etapa + fecha
839,Casa 2,0.5,2049.56,Reconstrucción analítica,Media,Balance receta + etapa + fecha
839,Casa 3,0.5,2049.56,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
867,Casa 3,0.75,3073.6724999999997,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
867,Casa 4,0.25,1024.5575,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1100,Casa 4,1.0,4099.12,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
2361,Casa 1,1.0,29205.0,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
711,Casa 1,0.25,468.1425,Reconstrucción analítica,Media,Balance receta + etapa + fecha
711,Casa 2,0.25,468.1425,Reconstrucción analítica,Media,Balance receta + etapa + fecha
711,Casa 3,0.25,468.1425,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
711,Casa 4,0.25,468.1425,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
715,Casa 1,1.0,4698.23,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
715,Casa 2,1.0,4698.23,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1707,Casa 3,1.0,5335.4,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1707,Casa 4,1.0,5335.4,Reconstrucción analítica,Media,Balance receta + etapa + fecha
717,Casa 1,1.0,19142.48,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
2007,Casa 1,1.0,19511.5,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
2007,Casa 2,2.0,39023.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
2007,Casa 3,2.0,39023.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: puertas/ventanas pendiente
720,Casa 1,10.0,14088.5,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: zacate pendiente
