Proveedor,Factura,Fecha,Descripcion_original,Cantidad,Precio_unitario,Total_linea,PDF_fuente,Linea_id,Material_homologado,Familia,Tipo_registro,Presentacion,Etapas_aplicables,Relevancia,Confianza_homologacion,Casa3_regla_23mar,Kg_por_unidad,Precio_por_kg
CORPORACION COMERCIAL EL LAGAR,2700019010000048456,2025-06-05,CIELO SUSPENDIDO USA TEE CRUZ BLANCO 4 PIES 1.22MT USG,20.0,2539.82,50796.4,Ellagar/2025-06-05_FE_50605062500310130324802700019010000048456119983300.pdf,531,Cielo suspendido / perfilería,Cielos,Material permanente,Unidad,Cielos y divisiones,4,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000048456,2025-06-05,DIFUSOR P/503-408 57x117 #2 CUADR BLANCO P01462 SYLVANIA,5.0,13274.34,66371.7,Ellagar/2025-06-05_FE_50605062500310130324802700019010000048456119983300.pdf,532,Iluminación LED,Electricidad,Material permanente,Unidad,Iluminación,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000048456,2025-06-05,"CINTA TEFLON 3/4"" X 7MTS CTF-3/4 TRUPER",3.0,283.19,849.5699999999999,Ellagar/2025-06-05_FE_50605062500310130324802700019010000048456119983300.pdf,533,Cinta teflón,Plomería,Consumible de obra,Unidad,Instalaciones hidrosanitarias,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000048456,2025-06-05,"LLAVE CONTROL ESCUADRA 1/4 VUELTA 1/2 X 1/2"" IP-120 COFLEX",12.0,4685.84,56230.08,Ellagar/2025-06-05_FE_50605062500310130324802700019010000048456119983300.pdf,534,Llave / válvula hidráulica,Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000048456,2025-06-05,H.G LISO #26 1.22X2.44MTS,3.0,12570.8,37712.399999999994,Ellagar/2025-06-05_FE_50605062500310130324802700019010000048456119983300.pdf,535,Lámina techo ondulada #26,Cubierta y techo,Material permanente,Unidad,Cubierta,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000048456,2025-06-05,H.E ACCESORIO BOTAGUA #26 12 BLANCO,5.0,3022.12,15110.599999999999,Ellagar/2025-06-05_FE_50605062500310130324802700019010000048456119983300.pdf,536,Lámina techo ondulada #26,Cubierta y techo,Material permanente,Unidad,Cubierta,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000048456,2025-06-05,H.G ACCESORIO BOTAGUA #26 12,8.0,2734.51,21876.08,Ellagar/2025-06-05_FE_50605062500310130324802700019010000048456119983300.pdf,537,Lámina techo ondulada #26,Cubierta y techo,Material permanente,Unidad,Cubierta,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000048456,2025-06-05,"CONDUIT TUBO UL 3/4""- 18MM X 3.05MTS TIPO A",15.0,2057.52,30862.8,Ellagar/2025-06-05_FE_50605062500310130324802700019010000048456119983300.pdf,538,Conduit 3/4 in,Electricidad,Material permanente,Pieza 3.05 m,Instalación eléctrica,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000048456,2025-06-05,PVC CODO LISO PRESION SCH-40 12MM X 90°,25.0,176.99,4424.75,Ellagar/2025-06-05_FE_50605062500310130324802700019010000048456119983300.pdf,539,Accesorio PVC/CPVC,Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000048456,2025-06-05,"PVC TEE LISA PRESION SCH-40 12MM - 1/2""",10.0,176.99,1769.9,Ellagar/2025-06-05_FE_50605062500310130324802700019010000048456119983300.pdf,540,PVC presión SCH40 1/2 in x 6 m,Plomería potable,Material permanente,Unidad,Agua potable,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000048456,2025-06-05,"CONDUIT TUBO UL 1/2""- 12MM X 3.05MTS TIPO A",10.0,1269.91,12699.1,Ellagar/2025-06-05_FE_50605062500310130324802700019010000048456119983300.pdf,541,Conduit 1/2 in,Electricidad,Material permanente,Pieza 3.05 m,Instalación eléctrica,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000048456,2025-06-05,TABLILLA PVC 20CM 6MMX5.9MM T-24 BLANCO LISO CANET,5.0,3535.4,17677.0,Ellagar/2025-06-05_FE_50605062500310130324802700019010000048456119983300.pdf,542,Panel / tablilla PVC,Acabados,Material permanente,Unidad,Cielos y divisiones|Acabados,4,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000048456,2025-06-05,CORNISA PVC BLANCA 5.9 MTS,2.0,2654.87,5309.74,Ellagar/2025-06-05_FE_50605062500310130324802700019010000048456119983300.pdf,543,Cornisa PVC,Acabados,Material permanente,Unidad,Cielos y divisiones|Acabados,4,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000048456,2025-06-05,MORTERO REPEMAX REPELLO 80 GRUESO 40 KILOS INTACO,15.0,3500.0,52500.0,Ellagar/2025-06-05_FE_50605062500310130324802700019010000048456119983300.pdf,544,Mortero repello grueso 40 kg,Morteros,Material permanente,Saco/bolsa 40 kg,Repello,2,Alta,No,40.0,87.5
CORPORACION COMERCIAL EL LAGAR,2700019010000048551,2025-06-06,GYPSUM MOLDURA J PLASTICA J 1/2X10,2.0,938.05,1876.1,Ellagar/2025-06-06_FE_50606062500310130324802700019010000048551133970147.pdf,545,Moldura / esquinero,Acabados,Material permanente,Unidad,Acabados,4,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700020010000033327,2025-06-10,MORTERO REPEMAX REPELLO 80 GRUESO 40 KILOS INTACO,10.0,3500.0,35000.0,Ellagar/2025-06-10_FE_50610062500310130324802700020010000033327170760596.pdf,546,Mortero repello grueso 40 kg,Morteros,Material permanente,Saco/bolsa 40 kg,Repello,2,Alta,No,40.0,87.5
CORPORACION COMERCIAL EL LAGAR,2700018010000047447,2025-06-10,CAJA P/ICEMAKER C/ACOPLE BRONCE #39134 (38611) OATEY,1.0,20681.42,20681.42,Ellagar/2025-06-10_FE_50610062500310130324802700018010000047447121255433.pdf,547,Accesorio lavadora / icemaker,Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700018010000047447,2025-06-10,PVC REDUCCION SANITARIA DELGADA 75 X 38MM,1.0,1942.48,1942.48,Ellagar/2025-06-10_FE_50610062500310130324802700018010000047447121255433.pdf,548,Reducción sanitaria,Plomería sanitaria,Material permanente,Unidad,Instalación sanitaria,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700018010000047447,2025-06-10,"PVC TEE SANITARIA DELGADA 75MM - 3""",1.0,3008.85,3008.85,Ellagar/2025-06-10_FE_50610062500310130324802700018010000047447121255433.pdf,549,Accesorio PVC sanitario,Plomería sanitaria,Material permanente,Unidad,Instalación sanitaria,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700018010000047447,2025-06-10,CONDUIT CONECTOR UL 12MM TIPO A,20.0,185.84,3716.8,Ellagar/2025-06-10_FE_50610062500310130324802700018010000047447121255433.pdf,550,Conduit 1/2 in,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700018010000047447,2025-06-10,PVC REDUCCION LISA PRESION SCH-40 38 X 18MM,1.0,1017.7,1017.7,Ellagar/2025-06-10_FE_50610062500310130324802700018010000047447121255433.pdf,551,Reducción sanitaria,Plomería sanitaria,Material permanente,Unidad,Instalación sanitaria,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700018010000047447,2025-06-10,"CPVC ADAPTADOR MACHO AGUA CALIENTE 12MM - 1/2""",20.0,522.12,10442.4,Ellagar/2025-06-10_FE_50610062500310130324802700018010000047447121255433.pdf,552,CPVC 1/2 in x 6 m,Plomería agua caliente,Material permanente,Unidad,Agua caliente,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700018010000047447,2025-06-10,"PVC ADAPTADOR MACHO PRESION SCH-40 12MM - 1/2""",20.0,132.74,2654.8,Ellagar/2025-06-10_FE_50610062500310130324802700018010000047447121255433.pdf,553,PVC presión SCH40 1/2 in x 6 m,Plomería potable,Material permanente,Unidad,Agua potable,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700018010000047447,2025-06-10,"PVC TEE SANITARIA DELGADA 38MM - 1.1/2""",2.0,752.21,1504.42,Ellagar/2025-06-10_FE_50610062500310130324802700018010000047447121255433.pdf,554,Accesorio PVC sanitario,Plomería sanitaria,Material permanente,Unidad,Instalación sanitaria,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,CONDUIT CONECTOR UL 12MM TIPO A,30.0,174.69,5240.7,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,555,Conduit 1/2 in,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,"PVC TEE SANITARIA DELGADA 38MM - 1.1/2""",2.0,707.08,1414.16,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,556,Accesorio PVC sanitario,Plomería sanitaria,Material permanente,Unidad,Instalación sanitaria,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,ESCOBON BARRENDERO,1.0,5490.27,5490.27,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,557,Escobon Barrendero,Otros insumos,Otro registrado,Unidad,Otros,4,Baja,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,"EMT CAJA CUADRADA 1/2 X 3/4 X 2.1/8"" DOBLE FONDO UL",10.0,661.33,6613.3,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,558,Accesorio eléctrico EMT,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,TAPE ELECTRICO SUPER #33 3M NEGRO 20MTS U,1.0,2601.29,2601.29,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,559,Cinta eléctrica,Electricidad,Consumible de obra,Unidad,Instalación eléctrica,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,CABLE TGP 3 X 12 X METRO CONDUCEN,20.0,1243.63,24872.600000000002,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,560,Cable eléctrico,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,MORTERO REPEMAX REPELLO 80 GRUESO 40 KILOS INTACO,5.0,3290.0,16450.0,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,561,Mortero repello grueso 40 kg,Morteros,Material permanente,Saco/bolsa 40 kg,Repello,2,Alta,No,40.0,82.25
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,MORTERO REPEMAX GRIS 90 REPELLO FINO 40KILOS INTACO,5.0,3951.33,19756.65,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,562,Mortero repello fino 40 kg,Morteros,Material permanente,Saco/bolsa 40 kg,Repello,2,Alta,No,40.0,98.7832
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,CPVC CODO LISO PRESION AGUA CALIENTE 12MM X 90°,20.0,457.52,9150.4,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,563,Accesorio PVC/CPVC,Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,CONDUIT CURVA UL 12MM X 90° TIPO A,10.0,598.94,5989.400000000001,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,564,Conduit 1/2 in,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,CONDUIT UNION UL 12MM TIPO A,10.0,141.42,1414.1999999999998,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,565,Conduit 1/2 in,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,"CONDUIT TUBO UL 1/2""- 12MM X 3.05MTS TIPO A",15.0,1193.72,17905.8,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,566,Conduit 1/2 in,Electricidad,Material permanente,Pieza 3.05 m,Instalación eléctrica,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,TUBO NEGRO ESTRUC.RECT. 50X150X1.50MMX6.00MTS,4.0,15489.2,61956.8,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,567,Tubo estructural 50x150,Estructura metálica,Material permanente,Pieza 6.00 m,Estructura|Cubierta,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,TUBO NEGRO ESTRUC.CUAD.100X100X1.50MMX6.00MTS,2.0,15468.41,30936.82,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,568,Tubo estructural 100x100,Estructura metálica,Material permanente,Pieza 6.00 m,Estructura|Cubierta,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,TUBO NEGRO ESTRUC.CUAD. 50X50X1.50MMX6.00MTS,11.0,7865.22,86517.42,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,569,Tubo estructural 50x50,Estructura metálica,Material permanente,Pieza 6.00 m,Estructura|Cubierta,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,CEMENTO GRIS PROGRESO UG HIDRAULICO 50KLS (GAM),5.0,5615.04,28075.2,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,570,Cemento gris 50 kg,Cemento y concretos,Material permanente,Saco 50 kg,Cimentación|Estructura|Mampostería|Contrapiso,1,Alta,No,50.0,112.3008
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,"BROCHA PROFESIONAL 2"" CERDA NEGRA BBUMC20 + COLOR",2.0,1513.98,3027.96,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,571,Brocha / felpa pintura,Pintura,Herramienta/equipo,Unidad,Pintura,3,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057558,2025-06-12,DILUYENTE THINNER CORRIENTE GALON - NO CONTROL. X ICD,2.0,6317.96,12635.92,Ellagar/2025-06-12_FE_50612062500310130324802700017010000057558162695460.pdf,572,Thinner / diluyente,Pintura,Consumible de obra,Unidad,Pintura,3,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000049160,2025-06-16,Chocolate Choys Variado,3.0,353.98,1061.94,Ellagar/2025-06-16_FE_50616062500310130324802700019010000049160175634652.pdf,573,Chocolate Choys Variado,Otros insumos,Otro registrado,Unidad,Otros,4,Baja,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000049160,2025-06-16,DIANA QUESITO PEQUEÑO,1.0,420.35,420.35,Ellagar/2025-06-16_FE_50616062500310130324802700019010000049160175634652.pdf,574,Diana Quesito Pequeno,Otros insumos,Otro registrado,Unidad,Otros,4,Baja,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000049160,2025-06-16,"RODILLO P/PINTAR C/FELPA 4"" #HRHT361001/061001D INGCO",1.0,1495.57,1495.57,Ellagar/2025-06-16_FE_50616062500310130324802700019010000049160175634652.pdf,575,Brocha / felpa pintura,Pintura,Herramienta/equipo,Unidad,Pintura,3,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000049160,2025-06-16,CONDUIT CONECTOR UL 12MM TIPO A,10.0,185.84,1858.4,Ellagar/2025-06-16_FE_50616062500310130324802700019010000049160175634652.pdf,576,Conduit 1/2 in,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700019010000049160,2025-06-16,CPVC CODO LISO PRESION AGUA CALIENTE 12MM X 90°,10.0,486.73,4867.3,Ellagar/2025-06-16_FE_50616062500310130324802700019010000049160175634652.pdf,577,Accesorio PVC/CPVC,Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Alta,No,,
CORPORACION COMERCIAL EL LAGAR,2700017010000057749,2025-06-17,MORTERO REPEMAX GRIS 90 REPELLO FINO 40KILOS INTACO,5.0,4203.54,21017.7,Ellagar/2025-06-17_FE_50617062500310130324802700017010000057749121399884.pdf,578,Mortero repello fino 40 kg,Morteros,Material permanente,Saco/bolsa 40 kg,Repello,2,Alta,No,40.0,105.0885
